263523,,0,0
53224,,0,0
61570,,0,0
262495,,0,0
264362,,0,0
6402,,0,0
12195,,0,0
26759,,59.2219360402676,-4.9715568928133
28340,,0,0
64345,,0,0
137427,,0,0
271768,,0,0
11825,,40.71,-74.01
36077,,47.0312896059283,-70.6380608418482
46559,,57.5262579972717,17.9095971742475
22743,,55.9873985565262,17.5479052258852
30550,,29.2929833875669,-94.0676365394994
36283,,42.35,-71.04
53552,,40.71,-74.01
53886,,40.9453031646135,-73.6644188635346
11490,,40.7100001077959,-74.005
14076,,62.3071928499267,-42.1295778403845
14428,,60.1774434005886,-41.716300593444
17341,,60.7331867891403,-91.0628493802391
18604,,0,0
22830,,38.9,-77.05
23021,,32.3,-64.8
23176,,66.3380975644101,-1.29613948436431
24346,,0,0
26377,,0,0
27335,,40.7,-74.01
32346,,40.71,-74.01
36002,,33.73,-118.08
37703,,36.8280219999977,10.2198895984207
40255,,40.7,-74.01
45167,,-32.53,115.73
53298,,58.2403404419378,-31.296265485553
54231,,43.4833640430785,-70.2264349163839
269062,,0,0
395522,,57.2934884830065,-40.7591836375897
33245,,40.8300389385767,-73.7848425956714
395350,,0,0
54753,,0,0
27345,,0,0
267948,,0,0
